country code;postal code;place name;admin name1;admin code1;admin name2;admin code2;admin name3;admin code3;latitude;longitude;accuracy;coordinates
US;27851;Lucama;North Carolina;NC;Wilson;195;;;35.6415;-78.0197;4;35.6415,-78.0197
US;27055;Yadkinville;North Carolina;NC;Yadkin;197;;;36.1277;-80.653;4;36.1277,-80.653
US;27202;Altamahaw;North Carolina;NC;Alamance;001;;;36.1855;-79.5055;4;36.1855,-79.5055
US;28007;Ansonville;North Carolina;NC;Anson;007;;;35.1046;-80.1092;4;35.1046,-80.1092
US;28102;Mc Farlan;North Carolina;NC;Anson;007;;;34.8136;-79.9776;1;34.8136,-79.9776
US;28119;Morven;North Carolina;NC;Anson;007;;;34.8511;-80.0025;4;34.8511,-80.0025
US;28135;Polkton;North Carolina;NC;Anson;007;;;34.9823;-80.1538;4;34.9823,-80.1538
US;28617;Crumpler;North Carolina;NC;Ashe;009;;;36.4641;-81.4039;4;36.4641,-81.4039
US;28662;Pineola;North Carolina;NC;Avery;011;;;36.0285;-81.8915;4;36.0285,-81.8915
US;28664;Plumtree;North Carolina;NC;Avery;011;;;36.0441;-82.0037;4;36.0441,-82.0037
US;27865;Pinetown;North Carolina;NC;Beaufort;013;;;35.5758;-76.8076;4;35.5758,-76.8076
US;28467;Calabash;North Carolina;NC;Brunswick;019;;;33.9047;-78.5744;4;33.9047,-78.5744
US;28468;Sunset Beach;North Carolina;NC;Brunswick;019;;;33.8836;-78.52;4;33.8836,-78.52
US;28709;Barnardsville;North Carolina;NC;Buncombe;021;;;35.7748;-82.4567;4;35.7748,-82.4567
US;28638;Hudson;North Carolina;NC;Caldwell;027;;;35.8403;-81.4897;4;35.8403,-81.4897
US;28645;Lenoir;North Carolina;NC;Caldwell;027;;;35.9149;-81.5398;4;35.9149,-81.5398
US;28524;Davis;North Carolina;NC;Carteret;031;;;34.7974;-76.4602;4;34.7974,-76.4602
US;28528;Gloucester;North Carolina;NC;Carteret;031;;;34.7344;-76.5394;4;34.7344,-76.5394
US;28531;Harkers Island;North Carolina;NC;Carteret;031;;;34.6966;-76.5583;4;34.6966,-76.5583
US;28575;Salter Path;North Carolina;NC;Carteret;031;;;34.6885;-76.8861;4;34.6885,-76.8861
US;27315;Providence;North Carolina;NC;Caswell;033;;;36.4873;-79.4041;4;36.4873,-79.4041
US;28603;Hickory;North Carolina;NC;Catawba;035;;;35.6799;-81.2872;4;35.6799,-81.2872
US;28658;Newton;North Carolina;NC;Catawba;035;;;35.6498;-81.2425;4;35.6498,-81.2425
US;28086;Kings Mountain;North Carolina;NC;Cleveland;045;;;35.2516;-81.3806;4;35.2516,-81.3806
US;28136;Polkville;North Carolina;NC;Cleveland;045;;;35.3961;-81.6303;4;35.3961,-81.6303
US;28527;Ernul;North Carolina;NC;Craven;049;;;35.2547;-77.0502;4;35.2547,-77.0502
US;28390;Spring Lake;North Carolina;NC;Cumberland;051;;;35.183;-78.9786;4;35.183,-78.9786
US;27964;Point Harbor;North Carolina;NC;Currituck;053;;;36.0781;-75.7983;4;36.0781,-75.7983
US;27954;Manteo;North Carolina;NC;Dare;055;;;35.8948;-75.6714;4;35.8948,-75.6714
US;27959;Nags Head;North Carolina;NC;Dare;055;;;35.8865;-75.6038;4;35.8865,-75.6038
US;28349;Kenansville;North Carolina;NC;Duplin;061;;;35.0152;-77.8969;4;35.0152,-77.8969
US;28464;Teachey;North Carolina;NC;Duplin;061;;;34.77;-78.0221;4;34.77,-78.0221
US;27819;Conetoe;North Carolina;NC;Edgecombe;065;;;35.8178;-77.4533;4;35.8178,-77.4533
US;27152;Winston-Salem;North Carolina;NC;Forsyth;067;;;36.0275;-80.2073;4;36.0275,-80.2073
US;27199;Winston-Salem;North Carolina;NC;Forsyth;067;;;36.0999;-80.2442;4;36.0999,-80.2442
US;27285;Kernersville;North Carolina;NC;Forsyth;067;;;36.1199;-80.0737;4;36.1199,-80.0737
US;28733;Fontana Dam;North Carolina;NC;Graham;075;;;35.4231;-83.7795;1;35.4231,-83.7795
US;27581;Stem;North Carolina;NC;Granville;077;;;36.1999;-78.7222;4;36.1999,-78.7222
US;28554;Maury;North Carolina;NC;Greene;079;;;35.4821;-77.5861;4;35.4821,-77.5861
US;28580;Snow Hill;North Carolina;NC;Greene;079;;;35.4438;-77.6956;4;35.4438,-77.6956
US;27261;High Point;North Carolina;NC;Guilford;081;;;36.0807;-80.0244;4;36.0807,-80.0244
US;27310;Oak Ridge;North Carolina;NC;Guilford;081;;;36.1673;-79.9804;4;36.1673,-79.9804
US;27377;Whitsett;North Carolina;NC;Guilford;081;;;36.033;-79.5972;4;36.033,-79.5972
US;27404;Greensboro;North Carolina;NC;Guilford;081;;;36.0726;-79.792;4;36.0726,-79.792
US;27408;Greensboro;North Carolina;NC;Guilford;081;;;36.1064;-79.8165;4;36.1064,-79.8165
US;27425;Greensboro;North Carolina;NC;Guilford;081;;;36.0726;-79.792;4;36.0726,-79.792
US;27427;Greensboro;North Carolina;NC;Guilford;081;;;36.0726;-79.792;4;36.0726,-79.792
US;27435;Greensboro;North Carolina;NC;Guilford;081;;;36.0726;-79.792;4;36.0726,-79.792
US;27823;Enfield;North Carolina;NC;Halifax;083;;;36.1973;-77.7129;4;36.1973,-77.7129
US;27843;Hobgood;North Carolina;NC;Halifax;083;;;36.0594;-77.4061;4;36.0594,-77.4061
US;27501;Angier;North Carolina;NC;Harnett;085;;;35.4897;-78.7249;4;35.4897,-78.7249
US;27552;Mamers;North Carolina;NC;Harnett;085;;;35.4168;-78.9334;4;35.4168,-78.9334
US;27986;Winton;North Carolina;NC;Hertford;091;;;36.3826;-76.936;4;36.3826,-76.936
US;28717;Cashiers;North Carolina;NC;Jackson;099;;;35.0971;-83.0871;4;35.0971,-83.0871
US;27520;Clayton;North Carolina;NC;Johnston;101;;;35.6348;-78.451;4;35.6348,-78.451
US;28502;Kinston;North Carolina;NC;Lenoir;107;;;35.2627;-77.5816;4;35.2627,-77.5816
US;28752;Marion;North Carolina;NC;McDowell;111;;;35.6819;-82.018;4;35.6819,-82.018
US;27841;Hassell;North Carolina;NC;Martin;117;;;35.9086;-77.2763;4;35.9086,-77.2763
US;28106;Matthews;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28126;Newell;North Carolina;NC;Mecklenburg;119;;;35.2768;-80.7165;4;35.2768,-80.7165
US;28205;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.22;-80.7881;4;35.22,-80.7881
US;28218;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28236;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.2271;-80.8431;4;35.2271,-80.8431
US;28243;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.2271;-80.8431;4;35.2271,-80.8431
US;28254;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28262;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.3183;-80.7476;4;35.3183,-80.7476
US;27356;Star;North Carolina;NC;Montgomery;123;;;35.4211;-79.7826;4;35.4211,-79.7826
US;28370;Pinehurst;North Carolina;NC;Moore;125;;;35.2162;-79.4524;4;35.2162,-79.4524
US;28408;Wilmington;North Carolina;NC;New Hanover;129;;;34.2257;-77.9447;4;34.2257,-77.9447
US;28429;Castle Hayne;North Carolina;NC;New Hanover;129;;;34.3236;-77.9108;4;34.3236,-77.9108
US;28541;Jacksonville;North Carolina;NC;Onslow;133;;;34.6921;-77.3912;4;34.6921,-77.3912
US;28543;Tarawa Terrace;North Carolina;NC;Onslow;133;;;34.7354;-77.3831;1;34.7354,-77.3831
US;28509;Alliance;North Carolina;NC;Pamlico;137;;;35.1449;-76.8022;4;35.1449,-76.8022
US;28510;Arapahoe;North Carolina;NC;Pamlico;137;;;35.0055;-76.8149;4;35.0055,-76.8149
US;28552;Lowland;North Carolina;NC;Pamlico;137;;;35.306;-76.5777;4;35.306,-76.5777
US;28425;Burgaw;North Carolina;NC;Pender;141;;;34.5487;-77.9403;4;34.5487,-77.9403
US;27811;Bellarthur;North Carolina;NC;Pitt;147;;;35.5847;-77.5134;1;35.5847,-77.5134
US;28756;Mill Spring;North Carolina;NC;Polk;149;;;35.3338;-82.1557;4;35.3338,-82.1557
US;28773;Saluda;North Carolina;NC;Polk;149;;;35.2383;-82.3306;4;35.2383,-82.3306
US;27298;Liberty;North Carolina;NC;Randolph;151;;;35.8729;-79.5821;4;35.8729,-79.5821
US;27355;Staley;North Carolina;NC;Randolph;151;;;35.796;-79.5514;4;35.796,-79.5514
US;27320;Reidsville;North Carolina;NC;Rockingham;157;;;36.3432;-79.6642;4;36.3432,-79.6642
US;28072;Granite Quarry;North Carolina;NC;Rowan;159;;;35.6109;-80.4361;4;35.6109,-80.4361
US;28144;Salisbury;North Carolina;NC;Rowan;159;;;35.6515;-80.4889;4;35.6515,-80.4889
US;28167;Union Mills;North Carolina;NC;Rutherford;161;;;35.4732;-81.9685;4;35.4732,-81.9685
US;28441;Garland;North Carolina;NC;Sampson;163;;;34.7897;-78.4309;4;34.7897,-78.4309
US;28353;Laurinburg;North Carolina;NC;Scotland;165;;;34.7818;-79.4824;4;34.7818,-79.4824
US;27022;Lawsonville;North Carolina;NC;Stokes;169;;;36.5132;-80.2103;4;36.5132,-80.2103
US;27024;Lowgap;North Carolina;NC;Surry;171;;;36.503;-80.7889;4;36.503,-80.7889
US;27041;Pilot Mountain;North Carolina;NC;Surry;171;;;36.4109;-80.4921;4;36.4109,-80.4921
US;28766;Penrose;North Carolina;NC;Transylvania;175;;;35.2524;-82.6222;4;35.2524,-82.6222
US;28772;Rosman;North Carolina;NC;Transylvania;175;;;35.1437;-82.8212;4;35.1437,-82.8212
US;28111;Monroe;North Carolina;NC;Union;179;;;35.0112;-80.5587;4;35.0112,-80.5587
US;28174;Wingate;North Carolina;NC;Union;179;;;34.9847;-80.4476;4;34.9847,-80.4476
US;27536;Henderson;North Carolina;NC;Vance;181;;;36.3301;-78.3981;4;36.3301,-78.3981
US;27518;Cary;North Carolina;NC;Wake;183;;;35.7299;-78.7735;4;35.7299,-78.7735
US;27603;Raleigh;North Carolina;NC;Wake;183;;;35.7076;-78.6563;4;35.7076,-78.6563
US;27628;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27629;Raleigh;North Carolina;NC;Wake;183;;;35.8175;-78.5524;4;35.8175,-78.5524
US;28635;Hays;North Carolina;NC;Wilkes;193;;;36.31;-81.1161;4;36.31,-81.1161
US;28649;Mc Grady;North Carolina;NC;Wilkes;193;;;36.3103;-81.1912;1;36.3103,-81.1912
US;27217;Burlington;North Carolina;NC;Alamance;001;;;36.1288;-79.4114;4;36.1288,-79.4114
US;28452;Longwood;North Carolina;NC;Brunswick;019;;;33.9973;-78.5541;4;33.9973,-78.5541
US;28778;Swannanoa;North Carolina;NC;Buncombe;021;;;35.6172;-82.407;4;35.6172,-82.407
US;28801;Asheville;North Carolina;NC;Buncombe;021;;;35.5971;-82.5565;4;35.5971,-82.5565
US;28805;Asheville;North Carolina;NC;Buncombe;021;;;35.6004;-82.4918;4;35.6004,-82.4918
US;28082;Kannapolis;North Carolina;NC;Cabarrus;025;;;35.3463;-80.5411;4;35.3463,-80.5411
US;28570;Newport;North Carolina;NC;Carteret;031;;;34.7551;-76.9069;4;34.7551,-76.9069
US;27291;Leasburg;North Carolina;NC;Caswell;033;;;36.4151;-79.1942;4;36.4151,-79.1942
US;28901;Andrews;North Carolina;NC;Cherokee;039;;;35.1959;-83.8228;4;35.1959,-83.8228
US;28114;Mooresboro;North Carolina;NC;Cleveland;045;;;35.2295;-81.7492;4;35.2295,-81.7492
US;27943;Hatteras;North Carolina;NC;Dare;055;;;35.2193;-75.6902;4;35.2193,-75.6902
US;27374;Welcome;North Carolina;NC;Davidson;057;;;35.9029;-80.257;4;35.9029,-80.257
US;27006;Advance;North Carolina;NC;Davie;059;;;36.0065;-80.4463;4;36.0065,-80.4463
US;27706;Durham;North Carolina;NC;Durham;063;;;35.997;-78.9422;4;35.997,-78.9422
US;27881;Speed;North Carolina;NC;Edgecombe;065;;;35.9679;-77.4452;4;35.9679,-77.4452
US;27101;Winston-Salem;North Carolina;NC;Forsyth;067;;;36.1024;-80.2228;4;36.1024,-80.2228
US;27105;Winston-Salem;North Carolina;NC;Forsyth;067;;;36.144;-80.2376;4;36.144,-80.2376
US;27117;Winston-Salem;North Carolina;NC;Forsyth;067;;;36.0275;-80.2073;4;36.0275,-80.2073
US;27549;Louisburg;North Carolina;NC;Franklin;069;;;36.0578;-78.2586;4;36.0578,-78.2586
US;27507;Bullock;North Carolina;NC;Granville;077;;;36.5076;-78.5646;4;36.5076,-78.5646
US;27214;Browns Summit;North Carolina;NC;Guilford;081;;;36.2019;-79.7101;4;36.2019,-79.7101
US;27313;Pleasant Garden;North Carolina;NC;Guilford;081;;;35.9522;-79.7549;4;35.9522,-79.7549
US;27497;Greensboro;North Carolina;NC;Guilford;081;;;36.0798;-79.8282;4;36.0798,-79.8282
US;27844;Hollister;North Carolina;NC;Halifax;083;;;36.259;-77.9319;4;36.259,-77.9319
US;28323;Bunnlevel;North Carolina;NC;Harnett;085;;;35.3119;-78.8405;4;35.3119,-78.8405
US;28335;Dunn;North Carolina;NC;Harnett;085;;;35.3063;-78.6089;4;35.3063,-78.6089
US;28368;Olivia;North Carolina;NC;Harnett;085;;;35.3596;-79.1097;4;35.3596,-79.1097
US;28785;Waynesville;North Carolina;NC;Haywood;087;;;35.533;-82.9719;4;35.533,-82.9719
US;28786;Waynesville;North Carolina;NC;Haywood;087;;;35.5018;-82.9913;4;35.5018,-82.9913
US;28731;Flat Rock;North Carolina;NC;Henderson;089;;;35.289;-82.3916;4;35.289,-82.3916
US;27855;Murfreesboro;North Carolina;NC;Hertford;091;;;36.4319;-77.1027;4;36.4319,-77.1027
US;28699;Scotts;North Carolina;NC;Iredell;097;;;35.831;-81.0076;4;35.831,-81.0076
US;28707;Balsam;North Carolina;NC;Jackson;099;;;35.4268;-83.0851;4;35.4268,-83.0851
US;28037;Denver;North Carolina;NC;Lincoln;109;;;35.4837;-80.9898;4;35.4837,-80.9898
US;28104;Matthews;North Carolina;NC;Mecklenburg;119;;;35.0604;-80.6958;4;35.0604,-80.6958
US;28201;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28212;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.1908;-80.7448;4;35.1908,-80.7448
US;28216;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.2834;-80.8702;4;35.2834,-80.8702
US;28222;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28232;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28256;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28258;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28270;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.1355;-80.7669;4;35.1355,-80.7669
US;28297;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;27209;Biscoe;North Carolina;NC;Montgomery;123;;;35.3599;-79.7798;4;35.3599,-79.7798
US;27371;Troy;North Carolina;NC;Montgomery;123;;;35.3777;-79.9093;4;35.3777,-79.9093
US;28374;Pinehurst;North Carolina;NC;Moore;125;;;35.1884;-79.4732;4;35.1884,-79.4732
US;28388;Southern Pines;North Carolina;NC;Moore;125;;;35.2803;-79.4327;4;35.2803,-79.4327
US;28402;Wilmington;North Carolina;NC;New Hanover;129;;;34.3405;-77.9014;4;34.3405,-77.9014
US;28406;Wilmington;North Carolina;NC;New Hanover;129;;;34.0881;-77.8526;4;34.0881,-77.8526
US;28410;Wilmington;North Carolina;NC;New Hanover;129;;;34.0881;-77.8526;4;34.0881,-77.8526
US;28412;Wilmington;North Carolina;NC;New Hanover;129;;;34.1572;-77.9141;4;34.1572,-77.9141
US;27514;Chapel Hill;North Carolina;NC;Orange;135;;;35.9203;-79.0372;4;35.9203,-79.0372
US;28435;Currie;North Carolina;NC;Pender;141;;;34.4497;-78.0925;4;34.4497,-78.0925
US;28478;Willard;North Carolina;NC;Pender;141;;;34.6845;-78.0234;4;34.6845,-78.0234
US;27879;Simpson;North Carolina;NC;Pitt;147;;;35.5752;-77.2786;4;35.5752,-77.2786
US;28513;Ayden;North Carolina;NC;Pitt;147;;;35.4565;-77.4051;4;35.4565,-77.4051
US;27203;Asheboro;North Carolina;NC;Randolph;151;;;35.7323;-79.7893;4;35.7323,-79.7893
US;27316;Ramseur;North Carolina;NC;Randolph;151;;;35.7143;-79.6469;4;35.7143,-79.6469
US;28386;Shannon;North Carolina;NC;Robeson;155;;;34.8988;-79.1806;4;34.8988,-79.1806
US;28145;Salisbury;North Carolina;NC;Rowan;159;;;35.6827;-80.4771;4;35.6827,-80.4771
US;28074;Harris;North Carolina;NC;Rutherford;161;;;35.2247;-81.8851;4;35.2247,-81.8851
US;28139;Rutherfordton;North Carolina;NC;Rutherford;161;;;35.3706;-81.9781;4;35.3706,-81.9781
US;27043;Pinnacle;North Carolina;NC;Stokes;169;;;36.3339;-80.4391;4;36.3339,-80.4391
US;27052;Walnut Cove;North Carolina;NC;Stokes;169;;;36.3189;-80.1484;4;36.3189,-80.1484
US;28718;Cedar Mountain;North Carolina;NC;Transylvania;175;;;35.1508;-82.6374;4;35.1508,-82.6374
US;28079;Indian Trail;North Carolina;NC;Union;179;;;35.0831;-80.6597;4;35.0831,-80.6597
US;27587;Wake Forest;North Carolina;NC;Wake;183;;;35.9815;-78.5392;4;35.9815,-78.5392
US;27597;Zebulon;North Carolina;NC;Wake;183;;;35.8321;-78.3174;4;35.8321,-78.3174
US;27604;Raleigh;North Carolina;NC;Wake;183;;;35.8334;-78.5799;4;35.8334,-78.5799
US;27608;Raleigh;North Carolina;NC;Wake;183;;;35.8077;-78.6463;4;35.8077,-78.6463
US;27609;Raleigh;North Carolina;NC;Wake;183;;;35.848;-78.6317;4;35.848,-78.6317
US;27625;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27661;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27698;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27018;East Bend;North Carolina;NC;Yadkin;197;;;36.2032;-80.5284;4;36.2032,-80.5284
US;28629;Glendale Springs;North Carolina;NC;Ashe;009;;;36.3405;-81.3653;4;36.3405,-81.3653
US;27817;Chocowinity;North Carolina;NC;Beaufort;013;;;35.4814;-77.0868;4;35.4814,-77.0868
US;27967;Powellsville;North Carolina;NC;Bertie;015;;;36.2257;-76.933;4;36.2257,-76.933
US;27983;Windsor;North Carolina;NC;Bertie;015;;;36.0159;-76.9336;4;36.0159,-76.9336
US;28434;Council;North Carolina;NC;Bladen;017;;;34.429;-78.4115;4;34.429,-78.4115
US;28470;Shallotte;North Carolina;NC;Brunswick;019;;;33.9637;-78.4064;4;33.9637,-78.4064
US;28787;Weaverville;North Carolina;NC;Buncombe;021;;;35.7126;-82.5491;4;35.7126,-82.5491
US;28690;Valdese;North Carolina;NC;Burke;023;;;35.7447;-81.567;4;35.7447,-81.567
US;28557;Morehead City;North Carolina;NC;Carteret;031;;;34.7253;-76.7531;4;34.7253,-76.7531
US;28594;Emerald Isle;North Carolina;NC;Carteret;031;;;34.6662;-77.026;4;34.6662,-77.026
US;27379;Yanceyville;North Carolina;NC;Caswell;033;;;36.3907;-79.3465;4;36.3907,-79.3465
US;28673;Sherrills Ford;North Carolina;NC;Catawba;035;;;35.5962;-81.0339;4;35.5962,-81.0339
US;27932;Edenton;North Carolina;NC;Chowan;041;;;36.0908;-76.6224;4;36.0908,-76.6224
US;28038;Earl;North Carolina;NC;Cleveland;045;;;35.197;-81.5386;4;35.197,-81.5386
US;28152;Shelby;North Carolina;NC;Cleveland;045;;;35.2689;-81.5337;4;35.2689,-81.5337
US;28455;Nakina;North Carolina;NC;Columbus;047;;;34.1153;-78.657;4;34.1153,-78.657
US;28472;Whiteville;North Carolina;NC;Columbus;047;;;34.3241;-78.716;4;34.3241,-78.716
US;28519;Bridgeton;North Carolina;NC;Craven;049;;;35.1215;-77.0208;4;35.1215,-77.0208
US;28526;Dover;North Carolina;NC;Craven;049;;;35.2554;-77.3646;4;35.2554,-77.3646
US;28563;New Bern;North Carolina;NC;Craven;049;;;35.1109;-77.0634;4;35.1109,-77.0634
US;28301;Fayetteville;North Carolina;NC;Cumberland;051;;;35.0743;-78.8836;4;35.0743,-78.8836
US;28309;Fayetteville;North Carolina;NC;Cumberland;051;;;35.0397;-78.8429;4;35.0397,-78.8429
US;28310;Fort Bragg;North Carolina;NC;Cumberland;051;;;35.0506;-78.8038;4;35.0506,-78.8038
US;28348;Hope Mills;North Carolina;NC;Cumberland;051;;;34.9536;-78.9354;4;34.9536,-78.9354
US;27965;Poplar Branch;North Carolina;NC;Currituck;053;;;36.2737;-75.9097;4;36.2737,-75.9097
US;27915;Avon;North Carolina;NC;Dare;055;;;35.3521;-75.5104;4;35.3521,-75.5104
US;27982;Waves;North Carolina;NC;Dare;055;;;35.565;-75.4663;4;35.565,-75.4663
US;27702;Durham;North Carolina;NC;Durham;063;;;36.0512;-78.8577;4;36.0512,-78.8577
US;27713;Durham;North Carolina;NC;Durham;063;;;35.9112;-78.9178;4;35.9112,-78.9178
US;27864;Pinetops;North Carolina;NC;Edgecombe;065;;;35.7885;-77.6378;4;35.7885,-77.6378
US;27045;Rural Hall;North Carolina;NC;Forsyth;067;;;36.2293;-80.2936;4;36.2293,-80.2936
US;27098;Rural Hall;North Carolina;NC;Forsyth;067;;;36.2404;-80.2934;4;36.2404,-80.2934
US;27103;Winston-Salem;North Carolina;NC;Forsyth;067;;;36.0671;-80.3025;4;36.0671,-80.3025
US;27108;Winston-Salem;North Carolina;NC;Forsyth;067;;;36.0275;-80.2073;4;36.0275,-80.2073
US;27127;Winston-Salem;North Carolina;NC;Forsyth;067;;;36.0425;-80.2609;4;36.0425,-80.2609
US;28006;Alexis;North Carolina;NC;Gaston;071;;;35.4069;-81.0947;4;35.4069,-81.0947
US;28021;Cherryville;North Carolina;NC;Gaston;071;;;35.3747;-81.3509;4;35.3747,-81.3509
US;28164;Stanley;North Carolina;NC;Gaston;071;;;35.3516;-81.0959;4;35.3516,-81.0959
US;27935;Eure;North Carolina;NC;Gates;073;;;36.4341;-76.8463;4;36.4341,-76.8463
US;27937;Gates;North Carolina;NC;Gates;073;;;36.5036;-76.7646;4;36.5036,-76.7646
US;27565;Oxford;North Carolina;NC;Granville;077;;;36.3313;-78.6134;4;36.3313,-78.6134
US;28538;Hookerton;North Carolina;NC;Greene;079;;;35.438;-77.5656;4;35.438,-77.5656
US;27249;Gibsonville;North Carolina;NC;Guilford;081;;;36.1183;-79.5685;4;36.1183,-79.5685
US;27412;Greensboro;North Carolina;NC;Guilford;081;;;36.0661;-79.8067;4;36.0661,-79.8067
US;27850;Littleton;North Carolina;NC;Halifax;083;;;36.4169;-77.8528;4;36.4169,-77.8528
US;28721;Clyde;North Carolina;NC;Haywood;087;;;35.5597;-82.9216;4;35.5597,-82.9216
US;28745;Lake Junaluska;North Carolina;NC;Haywood;087;;;35.5258;-82.9704;4;35.5258,-82.9704
US;28784;Tuxedo;North Carolina;NC;Henderson;089;;;35.2174;-82.4178;4;35.2174,-82.4178
US;27885;Swanquarter;North Carolina;NC;Hyde;095;;;35.4222;-76.2875;4;35.4222,-76.2875
US;27960;Ocracoke;North Carolina;NC;Hyde;095;;;35.1397;-75.8931;4;35.1397,-75.8931
US;27237;Cumnock;North Carolina;NC;Lee;105;;;35.4676;-79.1653;4;35.4676,-79.1653
US;27330;Sanford;North Carolina;NC;Lee;105;;;35.4698;-79.1717;4;35.4698,-79.1717
US;27331;Sanford;North Carolina;NC;Lee;105;;;35.4799;-79.1803;4;35.4799,-79.1803
US;28503;Kinston;North Carolina;NC;Lenoir;107;;;35.3191;-77.595;4;35.3191,-77.595
US;28744;Franklin;North Carolina;NC;Macon;113;;;35.1823;-83.3815;4;35.1823,-83.3815
US;28743;Hot Springs;North Carolina;NC;Madison;115;;;35.8082;-82.9005;4;35.8082,-82.9005
US;27861;Parmele;North Carolina;NC;Martin;117;;;35.8165;-77.3141;4;35.8165,-77.3141
US;28031;Cornelius;North Carolina;NC;Mecklenburg;119;;;35.4733;-80.8726;4;35.4733,-80.8726
US;28070;Huntersville;North Carolina;NC;Mecklenburg;119;;;35.4107;-80.8429;4;35.4107,-80.8429
US;28078;Huntersville;North Carolina;NC;Mecklenburg;119;;;35.4011;-80.8695;4;35.4011,-80.8695
US;28209;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.1796;-80.8559;4;35.1796,-80.8559
US;28221;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28224;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;27229;Candor;North Carolina;NC;Montgomery;123;;;35.2234;-79.7876;4;35.2234,-79.7876
US;27376;West End;North Carolina;NC;Moore;125;;;35.2512;-79.536;4;35.2512,-79.536
US;28350;Lakeview;North Carolina;NC;Moore;125;;;35.2438;-79.3086;4;35.2438,-79.3086
US;28373;Pinebluff;North Carolina;NC;Moore;125;;;35.1007;-79.4663;4;35.1007,-79.4663
US;28403;Wilmington;North Carolina;NC;New Hanover;129;;;34.2237;-77.8862;4;34.2237,-77.8862
US;28428;Carolina Beach;North Carolina;NC;New Hanover;129;;;34.0366;-77.8963;4;34.0366,-77.8963
US;28449;Kure Beach;North Carolina;NC;New Hanover;129;;;33.9927;-77.9099;4;33.9927,-77.9099
US;27869;Rich Square;North Carolina;NC;Northampton;131;;;36.2773;-77.2969;4;36.2773,-77.2969
US;27897;Woodland;North Carolina;NC;Northampton;131;;;36.325;-77.2107;4;36.325,-77.2107
US;28515;Bayboro;North Carolina;NC;Pamlico;137;;;35.1526;-76.7518;4;35.1526,-76.7518
US;28556;Merritt;North Carolina;NC;Pamlico;137;;;35.1224;-76.6719;4;35.1224,-76.6719
US;28443;Hampstead;North Carolina;NC;Pender;141;;;34.3879;-77.6628;4;34.3879,-77.6628
US;27837;Grimesland;North Carolina;NC;Pitt;147;;;35.558;-77.2566;4;35.558,-77.2566
US;27317;Randleman;North Carolina;NC;Randolph;151;;;35.8488;-79.8018;4;35.8488,-79.8018
US;28338;Ellerbe;North Carolina;NC;Richmond;153;;;35.0914;-79.7524;4;35.0914,-79.7524
US;28345;Hamlet;North Carolina;NC;Richmond;153;;;34.8894;-79.7022;4;34.8894,-79.7022
US;28319;Barnesville;North Carolina;NC;Robeson;155;;;34.4088;-79.0467;4;34.4088,-79.0467
US;27025;Madison;North Carolina;NC;Rockingham;157;;;36.3695;-79.9654;4;36.3695,-79.9654
US;27054;Woodleaf;North Carolina;NC;Rowan;159;;;35.7901;-80.6051;4;35.7901,-80.6051
US;28071;Gold Hill;North Carolina;NC;Rowan;159;;;35.5498;-80.3346;4;35.5498,-80.3346
US;28125;Mount Ulla;North Carolina;NC;Rowan;159;;;35.6389;-80.7239;4;35.6389,-80.7239
US;28019;Caroleen;North Carolina;NC;Rutherford;161;;;35.281;-81.7962;4;35.281,-81.7962
US;28160;Spindale;North Carolina;NC;Rutherford;161;;;35.3601;-81.9251;4;35.3601,-81.9251
